_id,INSPECT_ID,SR_NUM,BEG_DATE,END_DATE,STATUS
281,119785,HCE-20131218-7198,2014-01-22T00:00:00,2014-01-22T00:00:00,
282,119787,HCE-20140121-2620,2014-01-22T00:00:00,2014-01-22T00:00:00,
283,119788,HCE-20131021-6750,2014-01-22T00:00:00,2014-01-22T00:00:00,
284,119796,HCE-20140115-2588,2014-01-22T00:00:00,2014-01-22T00:00:00,
285,119797,HCE-20131203-7084,2014-01-23T00:00:00,2014-01-23T00:00:00,
286,119798,HCE-20130919-6489,2014-01-22T00:00:00,2014-01-22T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
287,119799,HCE-20131029-6851,2014-01-22T00:00:00,2014-01-22T00:00:00,
288,119800,HCE-20131030-6859,2014-01-22T00:00:00,2014-01-22T00:00:00,
289,119801,HCE-20131212-7173,2014-01-22T00:00:00,2014-01-22T00:00:00,NO CAUSE FOR ACTION INSPECTION
290,119805,HCE-20131029-6887,2014-02-11T00:00:00,2014-02-11T00:00:00,
291,119808,HCE-20140102-1010,2014-02-10T00:00:00,2014-02-10T00:00:00,
292,119812,HCE-20140210-2775,2014-02-10T00:00:00,2014-02-10T00:00:00,
293,119816,HCE-20140207-2773,2014-02-10T00:00:00,2014-02-10T00:00:00,NO CAUSE FOR ACTION INSPECTION
294,119817,HCE-20130805-5228,2014-02-12T00:00:00,2014-02-12T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
295,119818,HCE-20131230-7254,2014-02-11T00:00:00,2014-02-11T00:00:00,NO CAUSE FOR ACTION INSPECTION
296,119819,HCE-20131121-7018,2014-02-12T00:00:00,2014-02-12T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
297,119822,HCE-20140107-2514,2014-02-13T00:00:00,2014-02-13T00:00:00,
298,119823,HCE-20131227-7252,2014-02-12T00:00:00,2014-02-12T00:00:00,
299,119824,HCE-20130904-6252,2014-01-14T00:00:00,2014-01-14T00:00:00,
300,119220,HCE-20131223-7227,2014-02-21T00:00:00,2014-02-21T00:00:00,
301,119221,HCE-20130722-5027,2014-02-21T00:00:00,2014-02-21T00:00:00,
302,119223,HCE-20130911-6375,2014-02-21T00:00:00,2014-02-21T00:00:00,
303,119224,HCE-20131126-7055,2014-02-21T00:00:00,2014-02-21T00:00:00,
304,119226,HCE-20140224-2888,2014-02-24T00:00:00,2014-02-24T00:00:00,
305,119229,HCE-20140109-2530,2014-02-21T00:00:00,2014-02-21T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
306,119231,HCE-20140214-2823,2014-02-24T00:00:00,2014-02-24T00:00:00,
307,119239,HCE-20140210-2781,2014-02-25T00:00:00,2014-02-25T00:00:00,
308,119243,HCE-20130920-6501,2014-01-02T00:00:00,2014-01-02T00:00:00,
309,119244,HCE-20131119-7010,2014-01-03T00:00:00,2014-01-03T00:00:00,
310,119245,HCE-20130917-6454,2014-01-02T00:00:00,2014-01-02T00:00:00,
311,119246,HCE-20130703-4868,2014-01-02T00:00:00,2014-01-02T00:00:00,
312,119247,HCE-20130611-4342,2014-01-06T00:00:00,2014-01-06T00:00:00,
313,119248,HCE-20130816-5368,2014-01-06T00:00:00,2014-01-06T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
314,119249,HCE-20130816-5371,2014-01-06T00:00:00,2014-01-06T00:00:00,
315,119251,HCE-20130919-6485,2014-01-06T00:00:00,2014-01-06T00:00:00,
316,119254,HCE-20130912-6371,2014-01-06T00:00:00,2014-01-06T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
317,119255,HCE-20131005-6700,2014-01-07T00:00:00,2014-01-07T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
318,119256,HCE-20140107-1041,2014-01-08T00:00:00,2014-01-08T00:00:00,
319,119257,HCE-20140106-1031,2014-01-07T00:00:00,2014-01-07T00:00:00,
320,119832,HCE-20140130-2721,2014-02-13T00:00:00,2014-02-13T00:00:00,
321,119833,HCE-20140210-2787,2014-02-13T00:00:00,2014-02-13T00:00:00,
322,119834,HCE-20140201-2741,2014-02-13T00:00:00,2014-02-13T00:00:00,
323,119835,HCE-20131203-7093,2014-02-03T00:00:00,2014-02-03T00:00:00,NO CAUSE FOR ACTION INSPECTION
324,119837,HCE-20140210-2781,2014-03-10T00:00:00,2014-03-10T00:00:00,
325,119839,HCE-20140220-2868,2014-03-07T00:00:00,2014-03-07T00:00:00,
326,119841,HCE-20130805-5209,2014-03-06T00:00:00,2014-03-06T00:00:00,
327,119842,HCE-20130911-6374,2014-03-05T00:00:00,2014-03-05T00:00:00,
328,119846,HCE-20130711-4845,2014-03-07T00:00:00,2014-03-07T00:00:00,
329,119849,HCE-20140128-2694,2014-03-06T00:00:00,2014-03-06T00:00:00,
330,119850,HCE-20140226-2916,2014-03-06T00:00:00,2014-03-06T00:00:00,
331,119852,HCE-20130705-4752,2014-03-07T00:00:00,2014-03-07T00:00:00,
332,119853,HCE-20140115-2587,2014-03-06T00:00:00,2014-03-06T00:00:00,
333,119856,HCE-20140307-2999,2014-03-07T00:00:00,2014-03-07T00:00:00,
334,119857,HCE-20131218-7194,2014-03-07T00:00:00,2014-03-07T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
335,119859,HCE-20131009-6667,2014-03-06T00:00:00,2014-03-06T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
336,119860,HCE-20140210-2780,2014-03-07T00:00:00,2014-03-07T00:00:00,
337,119864,HCE-20140115-2583,2014-03-05T00:00:00,2014-03-05T00:00:00,
338,119262,HCE-20131231-7259,2014-01-08T00:00:00,2014-01-08T00:00:00,
339,119263,HCE-20140103-1016,2014-01-08T00:00:00,2014-01-08T00:00:00,
340,119265,HCE-20130819-5399,2014-01-07T00:00:00,2014-01-07T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
341,119266,HCE-20130318-3046,2014-01-07T00:00:00,2014-01-07T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
342,119267,HCE-20140108-2507,2014-01-09T00:00:00,2014-01-09T00:00:00,NO CAUSE FOR ACTION INSPECTION
343,119268,HCE-20140107-2503,2014-01-09T00:00:00,2014-01-09T00:00:00,
344,119269,HCE-20140104-1039,2014-01-09T00:00:00,2014-01-09T00:00:00,
345,119270,HCE-20140107-1042,2014-01-07T00:00:00,2014-01-07T00:00:00,
346,119271,HCE-20130920-6504,2014-01-08T00:00:00,2014-01-08T00:00:00,
347,119272,HCE-20140104-1024,2014-01-07T00:00:00,2014-01-07T00:00:00,
348,119273,HCE-20140106-1030,2014-01-08T00:00:00,2014-01-08T00:00:00,
349,119275,HCE-20131112-6969,2014-01-08T00:00:00,2014-01-08T00:00:00,
350,119279,HCE-20130724-5019,2014-01-31T00:00:00,2014-01-31T00:00:00,
351,119280,HCE-20130829-5828,2014-01-30T00:00:00,2014-01-30T00:00:00,NO CAUSE FOR ACTION INSPECTION
352,119282,HCE-20130722-5030,2014-01-23T00:00:00,2014-01-23T00:00:00,NO CAUSE FOR ACTION INSPECTION
353,119283,HCE-20140128-2699,2014-01-30T00:00:00,2014-01-30T00:00:00,
354,119286,HCE-20130502-3450,2014-01-31T00:00:00,2014-01-31T00:00:00,
355,119291,HCE-20140128-2702,2014-01-30T00:00:00,2014-01-30T00:00:00,
356,119292,HCE-20131126-7055,2014-01-31T00:00:00,2014-01-31T00:00:00,
357,119871,HCE-20131221-7232,2014-02-26T00:00:00,2014-02-26T00:00:00,
358,119872,HCE-20140210-2781,2014-03-11T00:00:00,2014-03-11T00:00:00,
359,119873,HCE-20131209-7121,2014-03-07T00:00:00,2014-03-07T00:00:00,
360,119874,HCE-20140128-2693,2014-03-07T00:00:00,2014-03-07T00:00:00,NO CAUSE FOR ACTION INSPECTION
361,119875,HCE-20140115-2585,2014-03-10T00:00:00,2014-03-10T00:00:00,
362,119886,HCE-20131031-6866,2014-01-22T00:00:00,2014-01-22T00:00:00,
363,119895,HCE-20130801-5180,2014-01-23T00:00:00,2014-01-23T00:00:00,
364,119897,HCE-20130819-5390,2014-01-22T00:00:00,2014-01-22T00:00:00,
365,119898,HCE-20131016-6695,2014-01-22T00:00:00,2014-01-22T00:00:00,
366,119899,HCE-20131023-6811,2014-01-22T00:00:00,2014-01-22T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
367,119900,HCE-20131104-6896,2014-01-22T00:00:00,2014-01-22T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
368,119901,HCE-20131118-7005,2014-01-22T00:00:00,2014-01-22T00:00:00,
369,119187,HCE-20131002-6602,2014-01-29T00:00:00,2014-01-29T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
370,119188,HCE-20140113-2561,2014-01-29T00:00:00,2014-01-29T00:00:00,
371,119189,HCE-20140123-2650,2014-01-30T00:00:00,2014-01-30T00:00:00,
372,119190,HCE-20140115-2585,2014-01-29T00:00:00,2014-01-29T00:00:00,
373,119191,HCE-20130903-6228,2014-01-29T00:00:00,2014-01-29T00:00:00,
374,119197,HCE-20131126-7051,2014-01-30T00:00:00,2014-01-30T00:00:00,NO CAUSE FOR ACTION INSPECTION
375,119198,HCE-20131211-7164,2014-01-30T00:00:00,2014-01-30T00:00:00,
376,119200,HCE-20140130-2721,2014-01-30T00:00:00,2014-01-30T00:00:00,
377,119201,HCE-20131206-7114,2014-01-30T00:00:00,2014-01-30T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
378,119202,HCE-20130911-6366,2014-01-29T00:00:00,2014-01-29T00:00:00,
379,119204,HCE-20140128-2697,2014-01-30T00:00:00,2014-01-30T00:00:00,
380,119205,HCE-20130901-6298,2014-01-23T00:00:00,2014-01-23T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
381,119206,HCE-20140121-2620,2014-01-30T00:00:00,2014-01-30T00:00:00,
382,119207,HCE-20131031-6868,2014-01-30T00:00:00,2014-01-30T00:00:00,
383,119208,HCE-20131108-6947,2014-01-29T00:00:00,2014-01-29T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
384,119209,HCE-20131202-7091,2014-01-30T00:00:00,2014-01-30T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
385,119212,HCE-20131230-7258,2014-02-21T00:00:00,2014-02-21T00:00:00,
386,119213,HCE-20131202-7067,2014-02-21T00:00:00,2014-02-21T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
387,119219,HCE-20140115-2590,2014-02-21T00:00:00,2014-02-21T00:00:00,NO CAUSE FOR ACTION INSPECTION
388,118958,HCE-20140121-2657,2014-01-22T00:00:00,2014-01-22T00:00:00,
389,118960,HCE-20130906-6303,2014-01-22T00:00:00,2014-01-22T00:00:00,
390,118961,HCE-20131211-7154,2014-01-22T00:00:00,2014-01-22T00:00:00,
391,118962,HCE-20130718-4973,2014-01-23T00:00:00,2014-01-23T00:00:00,
392,118965,HCE-20130719-4992,2014-01-22T00:00:00,2014-01-22T00:00:00,
393,118966,HCE-20130606-4268,2014-01-24T00:00:00,2014-01-24T00:00:00,
394,118967,HCE-20140113-2554,2014-01-24T00:00:00,2014-01-24T00:00:00,
395,118968,HCE-20140121-2621,2014-01-24T00:00:00,2014-01-24T00:00:00,
396,118969,HCE-20131020-6788,2014-01-24T00:00:00,2014-01-24T00:00:00,
397,118970,HCE-20131028-6822,2014-01-24T00:00:00,2014-01-24T00:00:00,
398,118971,HCE-20131108-6937,2014-01-24T00:00:00,2014-01-24T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
399,118973,HCE-20131212-7165,2014-01-24T00:00:00,2014-01-24T00:00:00,
400,118975,HCE-20131120-7013,2014-01-24T00:00:00,2014-01-24T00:00:00,
401,118976,HCE-20130919-6476,2014-01-22T00:00:00,2014-01-22T00:00:00,
402,118979,HCE-20140110-2550,2014-01-27T00:00:00,2014-01-27T00:00:00,
403,118980,HCE-20140123-2647,2014-01-24T00:00:00,2014-01-24T00:00:00,
404,118984,HCE-20140109-2522,2014-01-22T00:00:00,2014-01-22T00:00:00,
405,118989,HCE-20140107-2514,2014-01-27T00:00:00,2014-01-27T00:00:00,
406,118990,HCE-20140116-2592,2014-01-17T00:00:00,2014-01-17T00:00:00,
407,118992,HCE-20131025-6837,2014-01-23T00:00:00,2014-01-23T00:00:00,
408,118995,HCE-20140110-2551,2014-01-24T00:00:00,2014-01-24T00:00:00,
409,119000,HCE-20140214-2827,2014-02-14T00:00:00,2014-02-14T00:00:00,
410,119002,HCE-20140214-2844,2014-02-14T00:00:00,2014-02-14T00:00:00,
411,119004,HCE-20140113-2561,2014-02-14T00:00:00,2014-02-14T00:00:00,
412,119005,HCE-20131203-7102,2014-02-14T00:00:00,2014-02-14T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
413,119006,HCE-20131119-7010,2014-02-14T00:00:00,2014-02-14T00:00:00,
414,119008,HCE-20131226-7240,2014-02-12T00:00:00,2014-02-12T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
415,119009,HCE-20140206-2769,2014-02-11T00:00:00,2014-02-11T00:00:00,
416,119011,HCE-20131230-7253,2014-02-14T00:00:00,2014-02-14T00:00:00,
417,119013,HCE-20131101-6917,2014-02-13T00:00:00,2014-02-13T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
418,119014,HCE-20131231-7259,2014-02-18T00:00:00,2014-02-18T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
419,119016,HCE-20140122-2635,2014-02-18T00:00:00,2014-02-18T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
420,119018,HCE-20130726-5067,2014-02-18T00:00:00,2014-02-18T00:00:00,
421,119025,HCE-20140127-2678,2014-02-19T00:00:00,2014-02-19T00:00:00,
422,119027,HCE-20131112-6969,2014-02-19T00:00:00,2014-02-19T00:00:00,
423,119028,HCE-20140124-2665,2014-02-14T00:00:00,2014-02-14T00:00:00,NO CAUSE FOR ACTION INSPECTION
424,119029,HCE-20130920-6504,2014-02-14T00:00:00,2014-02-14T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
425,119030,HCE-20140113-2567,2014-02-19T00:00:00,2014-02-19T00:00:00,
426,119034,HCE-20131210-7149,2014-02-14T00:00:00,2014-02-14T00:00:00,
427,119035,HCE-20131226-7241,2014-02-14T00:00:00,2014-02-14T00:00:00,
428,119075,HCE-20131011-6687,2014-01-27T00:00:00,2014-01-27T00:00:00,
429,119076,HCE-20140124-2660,2014-01-27T00:00:00,2014-01-27T00:00:00,
430,119077,HCE-20140124-2667,2014-01-27T00:00:00,2014-01-27T00:00:00,NO CAUSE FOR ACTION INSPECTION
431,119078,HCE-20140107-1045,2014-01-24T00:00:00,2014-01-24T00:00:00,
432,119079,HCE-20130910-6455,2014-01-28T00:00:00,2014-01-28T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
433,119080,HCE-20130711-4926,2014-01-27T00:00:00,2014-01-27T00:00:00,
434,119081,HCE-20131007-6634,2014-01-27T00:00:00,2014-01-27T00:00:00,
435,119082,HCE-20140115-2584,2014-01-28T00:00:00,2014-01-28T00:00:00,
436,119083,HCE-20140122-2639,2014-01-27T00:00:00,2014-01-27T00:00:00,
437,119084,HCE-20140123-2650,2014-01-27T00:00:00,2014-01-27T00:00:00,
438,119085,HCE-20130620-4474,2014-01-28T00:00:00,2014-01-28T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
439,119086,HCE-20131217-7190,2014-01-28T00:00:00,2014-01-28T00:00:00,
440,119087,HCE-20131031-6864,2014-01-28T00:00:00,2014-01-28T00:00:00,
441,119088,HCE-20140123-2646,2014-01-24T00:00:00,2014-01-24T00:00:00,
442,119089,HCE-20131217-7200,2014-01-24T00:00:00,2014-01-24T00:00:00,
443,119094,HCE-20131203-7080,2014-01-28T00:00:00,2014-01-28T00:00:00,NO CAUSE FOR ACTION INSPECTION
444,119095,HCE-20131202-7071,2014-01-28T00:00:00,2014-01-28T00:00:00,
445,119096,HCE-20131016-6695,2014-01-29T00:00:00,2014-01-29T00:00:00,
446,119097,HCE-20140124-2663,2014-01-29T00:00:00,2014-01-29T00:00:00,
447,119098,HCE-20140102-1003,2014-01-29T00:00:00,2014-01-29T00:00:00,
448,119099,HCE-20131018-6765,2014-01-29T00:00:00,2014-01-29T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
449,119100,HCE-20130912-6353,2014-01-29T00:00:00,2014-01-29T00:00:00,
450,119101,HCE-20140106-2533,2014-01-29T00:00:00,2014-01-29T00:00:00,
451,119103,HCE-20130819-5432,2014-01-29T00:00:00,2014-01-29T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
452,119105,HCE-20140120-2618,2014-01-29T00:00:00,2014-01-29T00:00:00,
453,119106,HCE-20140108-2520,2014-02-19T00:00:00,2014-02-19T00:00:00,
454,119113,HCE-20131106-6904,2014-02-18T00:00:00,2014-02-18T00:00:00,NO CAUSE FOR ACTION INSPECTION
455,119114,HCE-20131106-6905,2014-02-18T00:00:00,2014-02-18T00:00:00,NO CAUSE FOR ACTION INSPECTION
456,119115,HCE-20131118-7004,2014-02-18T00:00:00,2014-02-18T00:00:00,NO CAUSE FOR ACTION INSPECTION
457,119116,HCE-20131031-6870,2014-02-18T00:00:00,2014-02-18T00:00:00,NO CAUSE FOR ACTION INSPECTION
458,119117,HCE-20131028-6842,2014-02-18T00:00:00,2014-02-18T00:00:00,
459,119120,HCE-20130904-6248,2014-02-19T00:00:00,2014-02-19T00:00:00,
460,119123,HCE-20140114-2572,2014-02-19T00:00:00,2014-02-19T00:00:00,NO CAUSE FOR ACTION INSPECTION
461,119124,HCE-20140110-2566,2014-02-19T00:00:00,2014-02-19T00:00:00,
462,119128,HCE-20131118-7000,2014-02-20T00:00:00,2014-02-20T00:00:00,
463,119131,HCE-20140107-1045,2014-02-19T00:00:00,2014-02-19T00:00:00,
464,119132,HCE-20140110-2551,2014-02-19T00:00:00,2014-02-19T00:00:00,
465,119133,HCE-20140110-2547,2014-02-19T00:00:00,2014-02-19T00:00:00,
466,119134,HCE-20131016-6695,2014-02-20T00:00:00,2014-02-20T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
467,119135,HCE-20140122-2648,2014-02-14T00:00:00,2014-02-14T00:00:00,
468,119136,HCE-20140122-2653,2014-02-14T00:00:00,2014-02-14T00:00:00,
469,119137,HCE-20140128-2698,2014-02-20T00:00:00,2014-02-20T00:00:00,NO CAUSE FOR ACTION INSPECTION
470,119142,HCE-20140218-2847,2014-02-21T00:00:00,2014-02-21T00:00:00,
471,119147,HCE-20130719-4992,2014-01-02T00:00:00,2014-01-02T00:00:00,
472,119148,HCE-20131211-7164,2014-01-02T00:00:00,2014-01-02T00:00:00,
473,119149,HCE-20131210-7142,2014-01-02T00:00:00,2014-01-02T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
474,119150,HCE-20130715-4892,2014-01-02T00:00:00,2014-01-02T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
475,119151,HCE-20131125-7043,2014-01-02T00:00:00,2014-01-02T00:00:00,
476,119153,HCE-20130830-6239,2014-01-02T00:00:00,2014-01-02T00:00:00,
477,119157,HCE-20130909-6315,2014-01-03T00:00:00,2014-01-03T00:00:00,
478,119158,HCE-20131203-7102,2014-01-03T00:00:00,2014-01-03T00:00:00,
479,119159,HCE-20130429-3435,2014-01-03T00:00:00,2014-01-03T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
480,119160,HCE-20130820-5419,2014-01-03T00:00:00,2014-01-03T00:00:00,
481,119161,HCE-20131118-7000,2014-01-03T00:00:00,2014-01-03T00:00:00,
482,119162,HCE-20131126-7055,2014-01-03T00:00:00,2014-01-03T00:00:00,
483,119163,HCE-20130712-4921,2014-01-03T00:00:00,2014-01-03T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
484,119164,HCE-20131115-6987,2014-01-03T00:00:00,2014-01-03T00:00:00,
485,119165,HCE-20131125-7039,2014-01-03T00:00:00,2014-01-03T00:00:00,
486,119166,HCE-20131114-6975,2014-01-03T00:00:00,2014-01-03T00:00:00,
487,119167,HCE-20131118-7001,2014-01-06T00:00:00,2014-01-06T00:00:00,NO CAUSE FOR ACTION INSPECTION
488,119169,HCE-20130103-1017,2014-01-03T00:00:00,2014-01-03T00:00:00,
489,119170,HCE-20130923-6521,2014-01-06T00:00:00,2014-01-06T00:00:00,
490,119171,HCE-20130827-5815,2014-01-03T00:00:00,2014-01-03T00:00:00,
491,119172,HCE-20131212-7160,2014-01-06T00:00:00,2014-01-06T00:00:00,
492,119173,HCE-20130103-1017,2014-01-07T00:00:00,2014-01-07T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
493,119174,HCE-20130909-6306,2014-01-07T00:00:00,2014-01-07T00:00:00,
494,119175,HCE-20131122-7035,2014-01-06T00:00:00,2014-01-06T00:00:00,
495,119176,HCE-20130311-2982,2014-01-06T00:00:00,2014-01-06T00:00:00,
496,119177,HCE-20130827-5527,2014-01-06T00:00:00,2014-01-06T00:00:00,
497,119178,HCE-20130918-6467,2014-01-03T00:00:00,2014-01-03T00:00:00,
498,119179,HCE-20130723-5004,2014-01-02T00:00:00,2014-01-02T00:00:00,
499,119180,HCE-20131119-7009,2014-01-03T00:00:00,2014-01-03T00:00:00,
500,119183,HCE-20140124-2660,2014-01-30T00:00:00,2014-01-30T00:00:00,
501,125367,HCE-20140815-5155,2014-09-23T00:00:00,2014-09-23T00:00:00,NO CAUSE FOR ACTION INSPECTION
502,125369,HCE-20140801-4896,2014-08-20T00:00:00,2014-08-20T00:00:00,
503,125371,HCE-20140717-4799,2014-08-19T00:00:00,2014-08-19T00:00:00,NO CAUSE FOR ACTION INSPECTION
504,125372,HCE-20140707-4558,2014-08-20T00:00:00,2014-08-20T00:00:00,
505,125373,HCE-20130603-4224,2014-08-08T00:00:00,2014-08-08T00:00:00,
506,125374,HCE-20140605-3766,2014-08-20T00:00:00,2014-08-20T00:00:00,
507,125375,HCE-20130813-5345,2014-08-18T00:00:00,2014-08-18T00:00:00,
508,125376,HCE-20140519-3989,2014-08-19T00:00:00,2014-08-19T00:00:00,
509,125377,HCE-20140325-3948,2014-08-20T00:00:00,2014-08-20T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
510,125378,HCE-20140408-3945,2014-08-20T00:00:00,2014-08-20T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
511,125379,HCE-20140214-2825,2014-08-20T00:00:00,2014-08-20T00:00:00,
512,125380,HCE-20140626-4192,2014-08-21T00:00:00,2014-08-21T00:00:00,
513,125381,HCE-20140103-1025,2014-08-21T00:00:00,2014-08-21T00:00:00,
514,125382,HCE-20140519-3934,2014-08-21T00:00:00,2014-08-21T00:00:00,
515,125384,HCE-20140516-4139,2014-08-20T00:00:00,2014-08-20T00:00:00,NO CAUSE FOR ACTION INSPECTION
516,125385,HCE-20140717-4374,2014-08-21T00:00:00,2014-08-21T00:00:00,
517,125386,HCE-20140819-5158,2014-08-21T00:00:00,2014-08-21T00:00:00,
518,125387,HCE-20140131-2740,2014-08-21T00:00:00,2014-08-21T00:00:00,
519,125388,HCE-20140709-4091,2014-08-20T00:00:00,2014-08-20T00:00:00,
520,125390,HCE-20140714-4184,2014-08-21T00:00:00,2014-08-21T00:00:00,
521,125391,HCE-20140714-4183,2014-08-21T00:00:00,2014-08-21T00:00:00,
522,125393,HCE-20140626-3736,2014-08-21T00:00:00,2014-08-21T00:00:00,
523,125394,HCE-20140711-4119,2014-08-21T00:00:00,2014-08-21T00:00:00,
524,125402,HCE-20140602-3796,2014-08-20T00:00:00,2014-08-20T00:00:00,
525,125403,HCE-20140610-3821,2014-08-19T00:00:00,2014-08-19T00:00:00,
526,123638,HCE-20140729-4638,2014-10-09T00:00:00,2014-10-09T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
527,123640,HCE-20140707-4058,2014-10-14T00:00:00,2014-10-14T00:00:00,
528,123641,HCE-20140515-4405,2014-10-10T00:00:00,2014-10-10T00:00:00,
529,123643,HCE-20140428-4102,2014-10-08T00:00:00,2014-10-08T00:00:00,
530,123645,HCE-20140905-5852,2014-10-10T00:00:00,2014-10-10T00:00:00,
531,123647,HCE-20140908-5864,2014-10-07T00:00:00,2014-10-07T00:00:00,
532,123648,HCE-20140902-5950,2014-10-10T00:00:00,2014-10-10T00:00:00,
533,124174,HCE-20130805-5213,2014-07-22T00:00:00,2014-07-22T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
534,124181,HCE-20140627-3750,2014-07-25T00:00:00,2014-07-25T00:00:00,
535,124182,HCE-20140226-2918,2014-04-07T00:00:00,2014-04-07T00:00:00,
536,124183,HCE-20140226-2918,2014-05-22T00:00:00,2014-05-22T00:00:00,
537,124184,HCE-20140515-3974,2014-06-24T00:00:00,2014-06-24T00:00:00,NO CAUSE FOR ACTION INSPECTION
538,124185,HCE-20140515-3978,2014-06-30T00:00:00,2014-06-30T00:00:00,NO CAUSE FOR ACTION INSPECTION
539,124191,HCE-20140404-4272,2014-05-13T00:00:00,2014-05-13T00:00:00,
540,124192,HCE-20140404-4272,2014-06-24T00:00:00,2014-06-24T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
541,124193,HCE-20140506-3849,2014-07-24T00:00:00,2014-07-24T00:00:00,
542,124195,HCE-20140506-4093,2014-07-24T00:00:00,2014-07-24T00:00:00,
543,124197,HCE-20140527-3496,2014-07-24T00:00:00,2014-07-24T00:00:00,
544,124198,HCE-20140408-4274,2014-05-14T00:00:00,2014-05-14T00:00:00,
545,124199,HCE-20140408-4274,2014-06-24T00:00:00,2014-06-24T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
546,124200,HCE-20140206-2770,2014-03-19T00:00:00,2014-03-19T00:00:00,
547,124201,HCE-20140206-2770,2014-04-29T00:00:00,2014-04-29T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
548,124202,HCE-20140214-2825,2014-03-28T00:00:00,2014-03-28T00:00:00,
549,124203,HCE-20140214-2825,2014-05-09T00:00:00,2014-05-09T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
550,124205,HCE-20140514-4101,2014-07-24T00:00:00,2014-07-24T00:00:00,
551,124206,HCE-20140110-2547,2014-04-07T00:00:00,2014-04-07T00:00:00,
552,124207,HCE-20140605-3639,2014-07-24T00:00:00,2014-07-24T00:00:00,
553,124208,HCE-20140530-3634,2014-07-24T00:00:00,2014-07-24T00:00:00,
554,124209,HCE-20140408-3945,2014-04-10T00:00:00,2014-04-10T00:00:00,
